2021;Tarragonès;de 0 a 4 años;hombres;población;;2.284036094161328
2021;Tarragonès;de 0 a 4 años;mujeres;población;;2.209473956510492
2021;Tarragonès;de 0 a 4 años;total;población;;4.49351005067182
2021;Tarragonès;de 5 a 9 años;hombres;población;;2.754994902384466
2021;Tarragonès;de 5 a 9 años;mujeres;población;;2.573915425232436
2021;Tarragonès;de 5 a 9 años;total;población;;5.328910327616903
2021;Tarragonès;de 10 a 14 años;hombres;población;;3.0882420073953467
2021;Tarragonès;de 10 a 14 años;mujeres;población;;2.890043672109196
2021;Tarragonès;de 10 a 14 años;total;población;;5.978285679504542
2021;Tarragonès;de 15 a 19 años;hombres;población;;2.844773802821188
2021;Tarragonès;de 15 a 19 años;mujeres;población;;2.6096748177792657
2021;Tarragonès;de 15 a 19 años;total;población;;5.454448620600454
2021;Tarragonès;de 20 a 24 años;hombres;población;;2.651901334510096
2021;Tarragonès;de 20 a 24 años;mujeres;población;;2.496309935024423
2021;Tarragonès;de 20 a 24 años;total;población;;5.148211269534519
2021;Tarragonès;de 25 a 29 años;hombres;población;;2.8314591353835383
2021;Tarragonès;de 25 a 29 años;mujeres;población;;2.675867735897865
2021;Tarragonès;de 25 a 29 años;total;población;;5.507326871281403
2021;Tarragonès;de 30 a 34 años;hombres;población;;2.990854725565683
2021;Tarragonès;de 30 a 34 años;mujeres;población;;3.0068323264908625
2021;Tarragonès;de 30 a 34 años;total;población;;5.997687052056546
2021;Tarragonès;de 35 a 39 años;hombres;población;;3.62349163838885
2021;Tarragonès;de 35 a 39 años;mujeres;población;;3.6493601351248537
2021;Tarragonès;de 35 a 39 años;total;población;;7.272851773513703
2021;Tarragonès;de 40 a 44 años;hombres;población;;4.5870931418050125
2021;Tarragonès;de 40 a 44 años;mujeres;población;;4.335255717698617
2021;Tarragonès;de 40 a 44 años;total;población;;8.922348859503629
2021;Tarragonès;de 45 a 49 años;hombres;población;;4.383568939543801
2021;Tarragonès;de 45 a 49 años;mujeres;población;;4.129449001019523
2021;Tarragonès;de 45 a 49 años;total;población;;8.513017940563325
2021;Tarragonès;de 50 a 54 años;hombres;población;;3.9179359982957225
2021;Tarragonès;de 50 a 54 años;mujeres;población;;3.683217432323448
2021;Tarragonès;de 50 a 54 años;total;población;;7.60115343061917
2021;Tarragonès;de 55 a 59 años;hombres;población;;3.246115921298903
2021;Tarragonès;de 55 a 59 años;mujeres;población;;3.370132538003865
2021;Tarragonès;de 55 a 59 años;total;población;;6.616248459302768
2021;Tarragonès;de 60 a 64 años;hombres;población;;2.858088470258837
2021;Tarragonès;de 60 a 64 años;mujeres;población;;3.055145548336047
2021;Tarragonès;de 60 a 64 años;total;población;;5.913234018594884
2021;Tarragonès;de 65 a 69 años;hombres;población;;2.4118569015627616
2021;Tarragonès;de 65 a 69 años;mujeres;población;;2.5849475782522027
2021;Tarragonès;de 65 a 69 años;total;población;;4.996804479814964
2021;Tarragonès;de 70 a 74 años;hombres;población;;2.028774898428108
2021;Tarragonès;de 70 a 74 años;mujeres;población;;2.2977311806686247
2021;Tarragonès;de 70 a 74 años;total;población;;4.326506079096733
2021;Tarragonès;de 75 a 79 años;hombres;población;;1.412876424669416
2021;Tarragonès;de 75 a 79 años;mujeres;población;;1.7328088622426463
2021;Tarragonès;de 75 a 79 años;total;población;;3.1456852869120624
2021;Tarragonès;de 80 a 84 años;hombres;población;;0.8958869090189753
2021;Tarragonès;de 80 a 84 años;mujeres;población;;1.3059786660985742
2021;Tarragonès;de 80 a 84 años;total;población;;2.2018655751175493
2021;Tarragonès;de 85 a 89 años;hombres;población;;0.5873670435351583
2021;Tarragonès;de 85 a 89 años;mujeres;población;;1.0434895080420592
2021;Tarragonès;de 85 a 89 años;total;población;;1.6308565515772175
2021;Tarragonès;de 90 a 94 años;hombres;población;;0.2290122799275682
2021;Tarragonès;de 90 a 94 años;mujeres;población;;0.5131853249539693
2021;Tarragonès;de 90 a 94 años;total;población;;0.7421976048815375
2021;Tarragonès;de 95 a 99 años;hombres;población;;0.0452698692880076
2021;Tarragonès;de 95 a 99 años;mujeres;población;;0.1411354748390827
2021;Tarragonès;de 95 a 99 años;total;población;;0.1864053441270904
2021;Tarragonès;100 años o más;hombres;población;;0.0057062860447068
2021;Tarragonès;100 años o más;mujeres;población;;0.0167384390644734
2021;Tarragonès;100 años o más;total;población;;0.0224447251091802
2021;Tarragonès;total;hombres;población;;49.67930672428748
2021;Tarragonès;total;mujeres;población;;50.32069327571252
2021;Tarragonès;total;total;población;;262868.0
2022;Tarragonès;de 0 a 4 años;hombres;población;;2.226975530575403
2022;Tarragonès;de 0 a 4 años;mujeres;población;;2.102201186304404
2022;Tarragonès;de 0 a 4 años;total;población;;4.329176716879807
2022;Tarragonès;de 5 a 9 años;hombres;población;;2.70786874800892
2022;Tarragonès;de 5 a 9 años;mujeres;población;;2.559201444196665
2022;Tarragonès;de 5 a 9 años;total;población;;5.267070192205586
2022;Tarragonès;de 10 a 14 años;hombres;población;;3.0768822342571944
2022;Tarragonès;de 10 a 14 años;mujeres;población;;2.8811875180145328
2022;Tarragonès;de 10 a 14 años;total;población;;5.958069752271728
2022;Tarragonès;de 15 a 19 años;hombres;población;;2.940351036878593
2022;Tarragonès;de 15 a 19 años;mujeres;población;;2.7336579741804337
2022;Tarragonès;de 15 a 19 años;total;población;;5.674009011059027
2022;Tarragonès;de 20 a 24 años;hombres;población;;2.663496108860875
2022;Tarragonès;de 20 a 24 años;mujeres;población;;2.50572672522338
2022;Tarragonès;de 20 a 24 años;total;población;;5.169222834084255
2022;Tarragonès;de 25 a 29 años;hombres;población;;2.77385882674191
2022;Tarragonès;de 25 a 29 años;mujeres;población;;2.655911042339841
2022;Tarragonès;de 25 a 29 años;total;población;;5.429769869081752
2022;Tarragonès;de 30 a 34 años;hombres;población;;2.933524477009664
2022;Tarragonès;de 30 a 34 años;mujeres;población;;2.933524477009664
2022;Tarragonès;de 30 a 34 años;total;población;;5.867048954019327
2022;Tarragonès;de 35 a 39 años;hombres;población;;3.3962135347927003
2022;Tarragonès;de 35 a 39 años;mujeres;población;;3.484579559762739
2022;Tarragonès;de 35 a 39 años;total;población;;6.88079309455544
2022;Tarragonès;de 40 a 44 años;hombres;población;;4.370894582745491
2022;Tarragonès;de 40 a 44 años;mujeres;población;;4.192266266175154
2022;Tarragonès;de 40 a 44 años;total;población;;8.563160848920646
2022;Tarragonès;de 45 a 49 años;hombres;población;;4.46836268754077
2022;Tarragonès;de 45 a 49 años;mujeres;población;;4.255980824951835
2022;Tarragonès;de 45 a 49 años;total;población;;8.724343512492604
2022;Tarragonès;de 50 a 54 años;hombres;población;;3.913515071527178
2022;Tarragonès;de 50 a 54 años;mujeres;población;;3.699236942307984
2022;Tarragonès;de 50 a 54 años;total;población;;7.612752013835161
2022;Tarragonès;de 55 a 59 años;hombres;población;;3.387869961619564
2022;Tarragonès;de 55 a 59 años;mujeres;población;;3.4269330542028853
2022;Tarragonès;de 55 a 59 años;total;población;;6.814803015822449
2022;Tarragonès;de 60 a 64 años;hombres;población;;2.895219891078445
2022;Tarragonès;de 60 a 64 años;mujeres;población;;3.15083663283727
2022;Tarragonès;de 60 a 64 años;total;población;;6.0460565239157145
2022;Tarragonès;de 65 a 69 años;hombres;población;;2.4571822994887667
2022;Tarragonès;de 65 a 69 años;mujeres;población;;2.647188215840653
2022;Tarragonès;de 65 a 69 años;total;población;;5.104370515329419
2022;Tarragonès;de 70 a 74 años;hombres;población;;2.0449339340706016
2022;Tarragonès;de 70 a 74 años;mujeres;población;;2.3604727013455906
2022;Tarragonès;de 70 a 74 años;total;población;;4.405406635416193
2022;Tarragonès;de 75 a 79 años;hombres;población;;1.4934995979914745
2022;Tarragonès;de 75 a 79 años;mujeres;población;;1.858720550979232
2022;Tarragonès;de 75 a 79 años;total;población;;3.3522201489707064
2022;Tarragonès;de 80 a 84 años;hombres;población;;0.8954171028079916
2022;Tarragonès;de 80 a 84 años;mujeres;población;;1.2352280829502875
2022;Tarragonès;de 80 a 84 años;total;población;;2.130645185758279
2022;Tarragonès;de 85 a 89 años;hombres;población;;0.596565481879276
2022;Tarragonès;de 85 a 89 años;mujeres;población;;1.0782172059648962
2022;Tarragonès;de 85 a 89 años;total;población;;1.6747826878441725
2022;Tarragonès;de 90 a 94 años;hombres;población;;0.2313445288915183
2022;Tarragonès;de 90 a 94 años;mujeres;población;;0.537022709689164
2022;Tarragonès;de 90 a 94 años;total;población;;0.7683672385806823
2022;Tarragonès;de 95 a 99 años;hombres;población;;0.056129492255647
2022;Tarragonès;de 95 a 99 años;mujeres;población;;0.1456332772038411
2022;Tarragonès;de 95 a 99 años;total;población;;0.2017627694594881
2022;Tarragonès;100 años o más;hombres;población;;0.005688799890775
2022;Tarragonès;100 años o más;mujeres;población;;0.0204796796067901
2022;Tarragonès;100 años o más;total;población;;0.0261684794975651
2022;Tarragonès;total;hombres;población;;49.53579392891276
2022;Tarragonès;total;mujeres;población;;50.46420607108724
2022;Tarragonès;total;total;población;;263676.0
2023;Tarragonès;de 0 a 4 años;hombres;población;;2.1447840229132207
2023;Tarragonès;de 0 a 4 años;mujeres;población;;2.009347350658866
2023;Tarragonès;de 0 a 4 años;total;población;;4.154131373572087
2023;Tarragonès;de 5 a 9 años;hombres;población;;2.629173651276472
2023;Tarragonès;de 5 a 9 años;mujeres;población;;2.5114991655472787
2023;Tarragonès;de 5 a 9 años;total;población;;5.140672816823751
2023;Tarragonès;de 10 a 14 años;hombres;población;;3.06027672006424
2023;Tarragonès;de 10 a 14 años;mujeres;población;;2.847130481762305
2023;Tarragonès;de 10 a 14 años;total;población;;5.907407201826545
2023;Tarragonès;de 15 a 19 años;hombres;población;;2.979236744043192
2023;Tarragonès;de 15 a 19 años;mujeres;población;;2.7964342410550738
2023;Tarragonès;de 15 a 19 años;total;población;;5.775670985098266
2023;Tarragonès;de 20 a 24 años;hombres;población;;2.7805222822929503
2023;Tarragonès;de 20 a 24 años;mujeres;población;;2.603270462593945
2023;Tarragonès;de 20 a 24 años;total;población;;5.383792744886896
2023;Tarragonès;de 25 a 29 años;hombres;población;;2.810125926501552
2023;Tarragonès;de 25 a 29 años;mujeres;población;;2.662847796563757
2023;Tarragonès;de 25 a 29 años;total;población;;5.4729737230653095
2023;Tarragonès;de 30 a 34 años;hombres;población;;2.963324785281068
2023;Tarragonès;de 30 a 34 años;mujeres;población;;2.980716926253622
2023;Tarragonès;de 30 a 34 años;total;población;;5.94404171153469
2023;Tarragonès;de 35 a 39 años;hombres;población;;3.31153765028475
2023;Tarragonès;de 35 a 39 años;mujeres;población;;3.3814762597275725
2023;Tarragonès;de 35 a 39 años;total;población;;6.693013910012323
2023;Tarragonès;de 40 a 44 años;hombres;población;;4.169303241228995
2023;Tarragonès;de 40 a 44 años;mujeres;población;;4.089003356313162
2023;Tarragonès;de 40 a 44 años;total;población;;8.258306597542157
2023;Tarragonès;de 45 a 49 años;hombres;población;;4.519366333995715
2023;Tarragonès;de 45 a 49 años;mujeres;población;;4.298449139089022
2023;Tarragonès;de 45 a 49 años;total;población;;8.817815473084737
2023;Tarragonès;de 50 a 54 años;hombres;población;;3.9328441331127855
2023;Tarragonès;de 50 a 54 años;mujeres;población;;3.733759625809937
2023;Tarragonès;de 50 a 54 años;total;población;;7.666603758922723
2023;Tarragonès;de 55 a 59 años;hombres;población;;3.471027283458594
2023;Tarragonès;de 55 a 59 años;mujeres;población;;3.472507465669024
2023;Tarragonès;de 55 a 59 años;total;población;;6.943534749127617
2023;Tarragonès;de 60 a 64 años;hombres;población;;2.8874654469965253
2023;Tarragonès;de 60 a 64 años;mujeres;población;;3.1346558761383525
2023;Tarragonès;de 60 a 64 años;total;población;;6.022121323134878
2023;Tarragonès;de 65 a 69 años;hombres;población;;2.4330495083944834
2023;Tarragonès;de 65 a 69 años;mujeres;población;;2.719094720560101
2023;Tarragonès;de 65 a 69 años;total;población;;5.152144228954584
2023;Tarragonès;de 70 a 74 años;hombres;población;;2.050052361445694
2023;Tarragonès;de 70 a 74 años;mujeres;población;;2.3597804889781933
2023;Tarragonès;de 70 a 74 años;total;población;;4.409832850423888
2023;Tarragonès;de 75 a 79 años;hombres;población;;1.5749138718976303
2023;Tarragonès;de 75 a 79 años;mujeres;población;;1.9401488323212588
2023;Tarragonès;de 75 a 79 años;total;población;;3.5150627042188893
2023;Tarragonès;de 80 a 84 años;hombres;población;;0.8899595540211
2023;Tarragonès;de 80 a 84 años;mujeres;población;;1.2067185470531423
2023;Tarragonès;de 80 a 84 años;total;población;;2.096678101074242
2023;Tarragonès;de 85 a 89 años;hombres;población;;0.584671973119891
2023;Tarragonès;de 85 a 89 años;mujeres;población;;1.0620307359835996
2023;Tarragonès;de 85 a 89 años;total;población;;1.6467027091034907
2023;Tarragonès;de 90 a 94 años;hombres;población;;0.2412697003001069
2023;Tarragonès;de 90 a 94 años;mujeres;población;;0.5380462334913427
2023;Tarragonès;de 90 a 94 años;total;población;;0.7793159337914497
2023;Tarragonès;de 95 a 99 años;hombres;población;;0.0440354207602955
2023;Tarragonès;de 95 a 99 años;mujeres;población;;0.1461679932799727
2023;Tarragonès;de 95 a 99 años;total;población;;0.1902034140402683
2023;Tarragonès;100 años o más;hombres;población;;0.0096211843677956
2023;Tarragonès;100 años o más;mujeres;población;;0.0203525053934139
2023;Tarragonès;100 años o más;total;población;;0.0299736897612096
2023;Tarragonès;total;hombres;población;;49.486561795757055
2023;Tarragonès;total;mujeres;población;;50.51343820424295
2023;Tarragonès;total;total;población;;270237.0
